measurementpoint.flowvalue,measurementpoint.speedvalue,measurementpoint.ninputs,measurementpoint.sdeviation,measurementpoint.measurementdatetime,measurementpoint.reference
360.0,98.0,0.0,,2019-12-10 02:45:00,RWS01_MONIBAS_0021hrr0597ra
240.0,87.0,0.0,,2019-12-10 02:50:00,RWS01_MONIBAS_0021hrr0597ra
420.0,94.0,0.0,,2019-12-10 02:56:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 03:02:00,RWS01_MONIBAS_0021hrr0597ra
360.0,91.5,0.0,,2019-12-10 03:08:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 03:14:00,RWS01_MONIBAS_0021hrr0597ra
360.0,94.0,0.0,,2019-12-10 03:19:00,RWS01_MONIBAS_0021hrr0597ra
180.0,101.5,0.0,,2019-12-10 03:25:00,RWS01_MONIBAS_0021hrr0597ra
300.0,104.0,0.0,,2019-12-10 03:31:00,RWS01_MONIBAS_0021hrr0597ra
300.0,91.5,0.0,,2019-12-10 03:37:00,RWS01_MONIBAS_0021hrr0597ra
240.0,104.0,0.0,,2019-12-10 03:43:00,RWS01_MONIBAS_0021hrr0597ra
420.0,97.5,0.0,,2019-12-10 03:48:00,RWS01_MONIBAS_0021hrr0597ra
480.0,98.5,0.0,,2019-12-10 03:54:00,RWS01_MONIBAS_0021hrr0597ra
420.0,106.5,0.0,,2019-12-10 04:00:00,RWS01_MONIBAS_0021hrr0597ra
240.0,90.0,0.0,,2019-12-10 04:06:00,RWS01_MONIBAS_0021hrr0597ra
480.0,105.5,0.0,,2019-12-10 04:11:00,RWS01_MONIBAS_0021hrr0597ra
1020.0,120.0,0.0,,2019-12-10 04:17:00,RWS01_MONIBAS_0021hrr0597ra
360.0,103.5,0.0,,2019-12-10 04:23:00,RWS01_MONIBAS_0021hrr0597ra
480.0,101.0,0.0,,2019-12-10 04:29:00,RWS01_MONIBAS_0021hrr0597ra
600.0,111.0,0.0,,2019-12-10 04:35:00,RWS01_MONIBAS_0021hrr0597ra
780.0,110.33333333333333,0.0,,2019-12-10 04:40:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,104.66666666666667,0.0,,2019-12-10 04:46:00,RWS01_MONIBAS_0021hrr0597ra
1200.0,107.0,0.0,,2019-12-10 04:52:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,111.0,0.0,,2019-12-10 04:58:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,102.66666666666667,0.0,,2019-12-10 05:04:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,96.5,0.0,,2019-12-10 05:09:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,105.66666666666667,0.0,,2019-12-10 05:15:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,99.0,0.0,,2019-12-10 05:21:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,105.66666666666667,0.0,,2019-12-10 05:27:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,107.0,0.0,,2019-12-10 05:32:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,100.33333333333333,0.0,,2019-12-10 05:38:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,100.33333333333333,0.0,,2019-12-10 05:44:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,105.66666666666667,0.0,,2019-12-10 05:50:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,101.66666666666667,0.0,,2019-12-10 05:56:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,102.0,0.0,,2019-12-10 06:01:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,103.0,0.0,,2019-12-10 06:07:00,RWS01_MONIBAS_0021hrr0597ra
5100.0,96.66666666666667,0.0,,2019-12-10 06:13:00,RWS01_MONIBAS_0021hrr0597ra
5100.0,96.66666666666667,0.0,,2019-12-10 06:19:00,RWS01_MONIBAS_0021hrr0597ra
5280.0,97.66666666666667,0.0,,2019-12-10 06:25:00,RWS01_MONIBAS_0021hrr0597ra
5820.0,96.66666666666667,0.0,,2019-12-10 06:30:00,RWS01_MONIBAS_0021hrr0597ra
6480.0,99.33333333333333,0.0,,2019-12-10 06:36:00,RWS01_MONIBAS_0021hrr0597ra
6060.0,96.66666666666667,0.0,,2019-12-10 06:42:00,RWS01_MONIBAS_0021hrr0597ra
5220.0,99.66666666666667,0.0,,2019-12-10 06:48:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,90.0,0.0,,2019-12-10 06:54:00,RWS01_MONIBAS_0021hrr0597ra
2280.0,71.0,0.0,,2019-12-10 06:59:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,88.0,0.0,,2019-12-10 07:05:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,96.0,0.0,,2019-12-10 07:11:00,RWS01_MONIBAS_0021hrr0597ra
5640.0,95.66666666666667,0.0,,2019-12-10 07:17:00,RWS01_MONIBAS_0021hrr0597ra
5940.0,94.0,0.0,,2019-12-10 07:22:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,59.0,0.0,,2019-12-10 07:28:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,72.0,0.0,,2019-12-10 07:34:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,94.0,0.0,,2019-12-10 07:40:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,97.0,0.0,,2019-12-10 07:46:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,98.66666666666667,0.0,,2019-12-10 07:51:00,RWS01_MONIBAS_0021hrr0597ra
4200.0,99.0,0.0,,2019-12-10 07:57:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,95.0,0.0,,2019-12-10 08:03:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,95.0,0.0,,2019-12-10 08:09:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,95.0,0.0,,2019-12-10 08:14:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,95.33333333333333,0.0,,2019-12-10 08:20:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,101.33333333333333,0.0,,2019-12-10 08:26:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,97.33333333333333,0.0,,2019-12-10 08:32:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,97.0,0.0,,2019-12-10 08:38:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,96.33333333333333,0.0,,2019-12-10 08:43:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,97.33333333333333,0.0,,2019-12-10 08:49:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,95.0,0.0,,2019-12-10 08:55:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,95.0,0.0,,2019-12-10 09:01:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,95.33333333333333,0.0,,2019-12-10 09:06:00,RWS01_MONIBAS_0021hrr0597ra
3720.0,98.66666666666667,0.0,,2019-12-10 09:12:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,97.0,0.0,,2019-12-10 09:18:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,98.33333333333333,0.0,,2019-12-10 09:24:00,RWS01_MONIBAS_0021hrr0597ra
3840.0,95.0,0.0,,2019-12-10 09:30:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,95.66666666666667,0.0,,2019-12-10 09:35:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,98.0,0.0,,2019-12-10 09:41:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,97.66666666666667,0.0,,2019-12-10 09:47:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,103.66666666666667,0.0,,2019-12-10 09:53:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,97.66666666666667,0.0,,2019-12-10 09:59:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,97.33333333333333,0.0,,2019-12-10 10:04:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,96.66666666666667,0.0,,2019-12-10 10:10:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,99.66666666666667,0.0,,2019-12-10 10:16:00,RWS01_MONIBAS_0021hrr0597ra
2700.0,99.0,0.0,,2019-12-10 10:23:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,100.0,0.0,,2019-12-10 10:29:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,99.0,0.0,,2019-12-10 10:34:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,99.0,0.0,,2019-12-10 10:40:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,94.33333333333333,0.0,,2019-12-10 10:46:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,104.33333333333333,0.0,,2019-12-10 10:52:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,97.0,0.0,,2019-12-10 10:58:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,97.66666666666667,0.0,,2019-12-10 11:03:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,99.0,0.0,,2019-12-10 11:09:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,100.0,0.0,,2019-12-10 11:15:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,98.66666666666667,0.0,,2019-12-10 11:20:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,96.66666666666667,0.0,,2019-12-10 11:27:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,96.66666666666667,0.0,,2019-12-10 11:32:00,RWS01_MONIBAS_0021hrr0597ra
4140.0,97.33333333333333,0.0,,2019-12-10 11:38:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,95.33333333333333,0.0,,2019-12-10 11:44:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,97.33333333333333,0.0,,2019-12-10 11:50:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,99.0,0.0,,2019-12-10 11:55:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,96.66666666666667,0.0,,2019-12-10 12:01:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,96.0,0.0,,2019-12-10 12:07:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,96.33333333333333,0.0,,2019-12-10 12:13:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,96.33333333333333,0.0,,2019-12-10 12:19:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,93.66666666666667,0.0,,2019-12-10 12:24:00,RWS01_MONIBAS_0021hrr0597ra
4380.0,96.0,0.0,,2019-12-10 12:30:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,96.33333333333333,0.0,,2019-12-10 12:36:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,102.0,0.0,,2019-12-10 12:42:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,96.66666666666667,0.0,,2019-12-10 12:48:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,95.0,0.0,,2019-12-10 12:53:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,99.0,0.0,,2019-12-10 12:59:00,RWS01_MONIBAS_0021hrr0597ra
3180.0,99.33333333333333,0.0,,2019-12-10 13:05:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,98.66666666666667,0.0,,2019-12-10 13:11:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,96.33333333333333,0.0,,2019-12-10 13:17:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,94.66666666666667,0.0,,2019-12-10 13:22:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,95.33333333333333,0.0,,2019-12-10 13:28:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,95.0,0.0,,2019-12-10 13:34:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,97.0,0.0,,2019-12-10 13:40:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,99.0,0.0,,2019-12-10 13:46:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,95.0,0.0,,2019-12-10 13:51:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,88.66666666666667,0.0,,2019-12-10 13:57:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,90.66666666666667,0.0,,2019-12-10 14:03:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 14:09:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 14:15:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 14:20:00,RWS01_MONIBAS_0021hrr0597ra
0.0,-1.0,0.0,,2019-12-10 14:26:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,94.33333333333333,0.0,,2019-12-10 14:32:00,RWS01_MONIBAS_0021hrr0597ra
3660.0,100.33333333333333,0.0,,2019-12-10 14:38:00,RWS01_MONIBAS_0021hrr0597ra
4260.0,100.0,0.0,,2019-12-10 14:45:00,RWS01_MONIBAS_0021hrr0597ra
6420.0,94.0,0.0,,2019-12-10 14:53:00,RWS01_MONIBAS_0021hrr0597ra
4740.0,93.33333333333333,0.0,,2019-12-10 14:59:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,97.33333333333333,0.0,,2019-12-10 15:06:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,97.0,0.0,,2019-12-10 15:16:00,RWS01_MONIBAS_0021hrr0597ra
5340.0,92.66666666666667,0.0,,2019-12-10 15:25:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,67.0,0.0,,2019-12-10 15:36:00,RWS01_MONIBAS_0021hrr0597ra
5160.0,89.33333333333333,0.0,,2019-12-10 15:44:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,95.33333333333333,0.0,,2019-12-10 15:51:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,82.0,0.0,,2019-12-10 16:00:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,78.0,0.0,,2019-12-10 16:07:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,94.0,0.0,,2019-12-10 16:15:00,RWS01_MONIBAS_0021hrr0597ra
4320.0,76.5,0.0,,2019-12-10 16:24:00,RWS01_MONIBAS_0021hrr0597ra
1860.0,66.0,0.0,,2019-12-10 16:30:00,RWS01_MONIBAS_0021hrr0597ra
2220.0,60.0,0.0,,2019-12-10 16:37:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,62.0,0.0,,2019-12-10 16:46:00,RWS01_MONIBAS_0021hrr0597ra
1980.0,71.0,0.0,,2019-12-10 16:54:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,81.33333333333333,0.0,,2019-12-10 17:06:00,RWS01_MONIBAS_0021hrr0597ra
5340.0,96.66666666666667,0.0,,2019-12-10 17:15:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,73.0,0.0,,2019-12-10 17:23:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,76.5,0.0,,2019-12-10 17:30:00,RWS01_MONIBAS_0021hrr0597ra
5340.0,93.0,0.0,,2019-12-10 17:39:00,RWS01_MONIBAS_0021hrr0597ra
5520.0,94.33333333333333,0.0,,2019-12-10 17:46:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,94.66666666666667,0.0,,2019-12-10 17:55:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,106.33333333333333,0.0,,2019-12-10 18:07:00,RWS01_MONIBAS_0021hrr0597ra
2220.0,109.0,0.0,,2019-12-10 18:16:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,104.33333333333333,0.0,,2019-12-10 18:22:00,RWS01_MONIBAS_0021hrr0597ra
2460.0,110.0,0.0,,2019-12-10 18:31:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,103.66666666666667,0.0,,2019-12-10 18:39:00,RWS01_MONIBAS_0021hrr0597ra
1740.0,113.0,0.0,,2019-12-10 18:47:00,RWS01_MONIBAS_0021hrr0597ra
2400.0,106.33333333333333,0.0,,2019-12-10 18:56:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,105.0,0.0,,2019-12-10 19:08:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,103.66666666666667,0.0,,2019-12-10 19:14:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,106.33333333333333,0.0,,2019-12-10 19:23:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,103.5,0.0,,2019-12-10 19:30:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,112.0,0.0,,2019-12-10 19:40:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,109.66666666666667,0.0,,2019-12-10 19:48:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,106.0,0.0,,2019-12-10 19:54:00,RWS01_MONIBAS_0021hrr0597ra
2340.0,104.66666666666667,0.0,,2019-12-10 20:03:00,RWS01_MONIBAS_0021hrr0597ra
2100.0,107.66666666666667,0.0,,2019-12-10 20:10:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,103.66666666666667,0.0,,2019-12-10 20:19:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,111.5,0.0,,2019-12-10 20:26:00,RWS01_MONIBAS_0021hrr0597ra
1140.0,117.0,0.0,,2019-12-10 20:34:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,100.5,0.0,,2019-12-10 20:41:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,111.0,0.0,,2019-12-10 20:50:00,RWS01_MONIBAS_0021hrr0597ra
1380.0,110.0,0.0,,2019-12-10 21:00:00,RWS01_MONIBAS_0021hrr0597ra
1560.0,108.33333333333333,0.0,,2019-12-10 21:06:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,102.5,0.0,,2019-12-10 21:15:00,RWS01_MONIBAS_0021hrr0597ra
840.0,106.5,0.0,,2019-12-10 21:24:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,102.0,0.0,,2019-12-10 21:32:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,102.66666666666667,0.0,,2019-12-10 21:41:00,RWS01_MONIBAS_0021hrr0597ra
1260.0,113.33333333333333,0.0,,2019-12-10 21:49:00,RWS01_MONIBAS_0021hrr0597ra
960.0,100.33333333333333,0.0,,2019-12-10 21:57:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,105.66666666666667,0.0,,2019-12-10 22:04:00,RWS01_MONIBAS_0021hrr0597ra
1680.0,117.33333333333333,0.0,,2019-12-10 22:11:00,RWS01_MONIBAS_0021hrr0597ra
2700.0,111.0,0.0,,2019-12-10 22:20:00,RWS01_MONIBAS_0021hrr0597ra
4500.0,107.66666666666667,0.0,,2019-12-10 22:26:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,109.33333333333333,0.0,,2019-12-10 22:35:00,RWS01_MONIBAS_0021hrr0597ra
5640.0,97.33333333333333,0.0,,2019-12-10 22:44:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,103.0,0.0,,2019-12-10 22:52:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,101.33333333333333,0.0,,2019-12-10 23:01:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,103.0,0.0,,2019-12-10 23:10:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,100.66666666666667,0.0,,2019-12-10 23:19:00,RWS01_MONIBAS_0021hrr0597ra
3060.0,105.66666666666667,0.0,,2019-12-10 23:26:00,RWS01_MONIBAS_0021hrr0597ra
1500.0,104.66666666666667,0.0,,2019-12-10 23:34:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,105.5,0.0,,2019-12-10 23:43:00,RWS01_MONIBAS_0021hrr0597ra
720.0,103.0,0.0,,2019-12-10 23:51:00,RWS01_MONIBAS_0021hrr0597ra
360.0,114.0,0.0,,2019-12-10 23:59:00,RWS01_MONIBAS_0021hrr0597ra
180.0,109.0,0.0,,2019-12-11 00:11:00,RWS01_MONIBAS_0021hrr0597ra
600.0,110.5,0.0,,2019-12-11 00:18:00,RWS01_MONIBAS_0021hrr0597ra
360.0,92.0,0.0,,2019-12-11 00:27:00,RWS01_MONIBAS_0021hrr0597ra
300.0,98.0,0.0,,2019-12-11 00:34:00,RWS01_MONIBAS_0021hrr0597ra
180.0,95.5,0.0,,2019-12-11 00:43:00,RWS01_MONIBAS_0021hrr0597ra
60.0,111.0,0.0,,2019-12-11 00:52:00,RWS01_MONIBAS_0021hrr0597ra
180.0,101.0,0.0,,2019-12-11 01:00:00,RWS01_MONIBAS_0021hrr0597ra
300.0,108.0,0.0,,2019-12-11 01:11:00,RWS01_MONIBAS_0021hrr0597ra
60.0,83.0,0.0,,2019-12-11 01:19:00,RWS01_MONIBAS_0021hrr0597ra
240.0,85.0,0.0,,2019-12-11 01:27:00,RWS01_MONIBAS_0021hrr0597ra
120.0,94.0,0.0,,2019-12-11 01:36:00,RWS01_MONIBAS_0021hrr0597ra
120.0,84.0,0.0,,2019-12-11 01:45:00,RWS01_MONIBAS_0021hrr0597ra
60.0,89.0,0.0,,2019-12-11 01:52:00,RWS01_MONIBAS_0021hrr0597ra
60.0,82.0,0.0,,2019-12-11 02:00:00,RWS01_MONIBAS_0021hrr0597ra
60.0,122.0,0.0,,2019-12-11 02:11:00,RWS01_MONIBAS_0021hrr0597ra
180.0,91.0,0.0,,2019-12-11 02:20:00,RWS01_MONIBAS_0021hrr0597ra
180.0,103.0,0.0,,2019-12-11 02:33:00,RWS01_MONIBAS_0021hrr0597ra
180.0,88.0,0.0,,2019-12-11 02:40:00,RWS01_MONIBAS_0021hrr0597ra
240.0,87.0,0.0,,2019-12-11 02:48:00,RWS01_MONIBAS_0021hrr0597ra
60.0,80.0,0.0,,2019-12-11 02:55:00,RWS01_MONIBAS_0021hrr0597ra
240.0,86.0,0.0,,2019-12-11 03:03:00,RWS01_MONIBAS_0021hrr0597ra
360.0,89.0,0.0,,2019-12-11 03:11:00,RWS01_MONIBAS_0021hrr0597ra
180.0,93.0,0.0,,2019-12-11 03:18:00,RWS01_MONIBAS_0021hrr0597ra
120.0,117.0,0.0,,2019-12-11 03:27:00,RWS01_MONIBAS_0021hrr0597ra
420.0,117.0,0.0,,2019-12-11 03:33:00,RWS01_MONIBAS_0021hrr0597ra
480.0,103.5,0.0,,2019-12-11 03:46:00,RWS01_MONIBAS_0021hrr0597ra
360.0,124.5,0.0,,2019-12-11 03:55:00,RWS01_MONIBAS_0021hrr0597ra
300.0,87.5,0.0,,2019-12-11 04:07:00,RWS01_MONIBAS_0021hrr0597ra
720.0,107.66666666666667,0.0,,2019-12-11 04:18:00,RWS01_MONIBAS_0021hrr0597ra
480.0,113.66666666666667,0.0,,2019-12-11 04:23:00,RWS01_MONIBAS_0021hrr0597ra
660.0,103.5,0.0,,2019-12-11 04:30:00,RWS01_MONIBAS_0021hrr0597ra
660.0,94.5,0.0,,2019-12-11 04:39:00,RWS01_MONIBAS_0021hrr0597ra
780.0,110.0,0.0,,2019-12-11 04:46:00,RWS01_MONIBAS_0021hrr0597ra
1320.0,98.66666666666667,0.0,,2019-12-11 04:55:00,RWS01_MONIBAS_0021hrr0597ra
1080.0,108.33333333333333,0.0,,2019-12-11 05:01:00,RWS01_MONIBAS_0021hrr0597ra
1440.0,103.66666666666667,0.0,,2019-12-11 05:10:00,RWS01_MONIBAS_0021hrr0597ra
1620.0,102.66666666666667,0.0,,2019-12-11 05:16:00,RWS01_MONIBAS_0021hrr0597ra
1800.0,105.66666666666667,0.0,,2019-12-11 05:23:00,RWS01_MONIBAS_0021hrr0597ra
2880.0,105.0,0.0,,2019-12-11 05:32:00,RWS01_MONIBAS_0021hrr0597ra
2520.0,101.66666666666667,0.0,,2019-12-11 05:40:00,RWS01_MONIBAS_0021hrr0597ra
3120.0,100.0,0.0,,2019-12-11 05:48:00,RWS01_MONIBAS_0021hrr0597ra
3000.0,102.66666666666667,0.0,,2019-12-11 05:55:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,106.66666666666667,0.0,,2019-12-11 06:04:00,RWS01_MONIBAS_0021hrr0597ra
3600.0,101.33333333333333,0.0,,2019-12-11 06:13:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,98.0,0.0,,2019-12-11 06:21:00,RWS01_MONIBAS_0021hrr0597ra
4980.0,98.0,0.0,,2019-12-11 06:30:00,RWS01_MONIBAS_0021hrr0597ra
5760.0,94.33333333333333,0.0,,2019-12-11 06:42:00,RWS01_MONIBAS_0021hrr0597ra
6300.0,99.33333333333333,0.0,,2019-12-11 06:49:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,101.33333333333333,0.0,,2019-12-11 06:58:00,RWS01_MONIBAS_0021hrr0597ra
5400.0,97.0,0.0,,2019-12-11 07:06:00,RWS01_MONIBAS_0021hrr0597ra
4920.0,101.0,0.0,,2019-12-11 07:15:00,RWS01_MONIBAS_0021hrr0597ra
4800.0,101.66666666666667,0.0,,2019-12-11 07:22:00,RWS01_MONIBAS_0021hrr0597ra
4620.0,98.66666666666667,0.0,,2019-12-11 07:31:00,RWS01_MONIBAS_0021hrr0597ra
5340.0,99.0,0.0,,2019-12-11 07:40:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,102.66666666666667,0.0,,2019-12-11 07:53:00,RWS01_MONIBAS_0021hrr0597ra
5040.0,100.33333333333333,0.0,,2019-12-11 08:02:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,100.33333333333333,0.0,,2019-12-11 08:10:00,RWS01_MONIBAS_0021hrr0597ra
4680.0,96.0,0.0,,2019-12-11 08:20:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,98.0,0.0,,2019-12-11 08:29:00,RWS01_MONIBAS_0021hrr0597ra
2940.0,96.0,0.0,,2019-12-11 08:38:00,RWS01_MONIBAS_0021hrr0597ra
4560.0,97.0,0.0,,2019-12-11 08:51:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,94.33333333333333,0.0,,2019-12-11 08:58:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,94.33333333333333,0.0,,2019-12-11 09:06:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,99.33333333333333,0.0,,2019-12-11 09:13:00,RWS01_MONIBAS_0021hrr0597ra
4020.0,95.0,0.0,,2019-12-11 09:20:00,RWS01_MONIBAS_0021hrr0597ra
3300.0,101.0,0.0,,2019-12-11 09:29:00,RWS01_MONIBAS_0021hrr0597ra
2640.0,101.33333333333333,0.0,,2019-12-11 09:36:00,RWS01_MONIBAS_0021hrr0597ra
2760.0,105.0,0.0,,2019-12-11 09:47:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,93.0,0.0,,2019-12-11 10:00:00,RWS01_MONIBAS_0021hrr0597ra
3900.0,97.0,0.0,,2019-12-11 10:08:00,RWS01_MONIBAS_0021hrr0597ra
1920.0,101.0,0.0,,2019-12-11 10:17:00,RWS01_MONIBAS_0021hrr0597ra
3240.0,96.0,0.0,,2019-12-11 10:24:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,96.33333333333333,0.0,,2019-12-11 10:37:00,RWS01_MONIBAS_0021hrr0597ra
3360.0,100.33333333333333,0.0,,2019-12-11 10:50:00,RWS01_MONIBAS_0021hrr0597ra
3540.0,100.0,0.0,,2019-12-11 10:59:00,RWS01_MONIBAS_0021hrr0597ra
3420.0,95.33333333333333,0.0,,2019-12-11 11:08:00,RWS01_MONIBAS_0021hrr0597ra
2820.0,101.0,0.0,,2019-12-11 11:17:00,RWS01_MONIBAS_0021hrr0597ra
3960.0,97.66666666666667,0.0,,2019-12-11 11:23:00,RWS01_MONIBAS_0021hrr0597ra
4080.0,96.66666666666667,0.0,,2019-12-11 11:29:00,RWS01_MONIBAS_0021hrr0597ra
3480.0,98.0,0.0,,2019-12-11 11:37:00,RWS01_MONIBAS_0021hrr0597ra
4440.0,96.0,0.0,,2019-12-11 11:46:00,RWS01_MONIBAS_0021hrr0597ra
3780.0,98.33333333333333,0.0,,2019-12-11 11:55:00,RWS01_MONIBAS_0021hrr0597ra
4860.0,97.66666666666667,0.0,,2019-12-11 12:03:00,RWS01_MONIBAS_0021hrr0597ra
